Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch66_file298_strand.fast5_BaseCalled_2D.fasta.maf	ch66_file298	47.07	9	2908	+	2923	gi|170079663|ref|NC_010473.1|	598050	2882	+	4686137	3048	2535	83.17	86.73	44	7.43	99.49	58	45	34	28	21	18
N79596_dh10b_8kb_11022015_0627_1_ch53_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch53_file4	50.57	25	5279	+	5305	gi|170079663|ref|NC_010473.1|	107816	5260	+	4686137	5509	4680	84.95	88.22	122	9.16	99.51	100	86	75	58	51	47
N79596_dh10b_8kb_11022015_0627_1_ch181_file31_strand.fast5_BaseCalled_2D.fasta.maf	ch181_file31	52.13	4	7513	+	7527	gi|170079663|ref|NC_010473.1|	1440707	7636	+	4686137	7877	6814	86.51	90.53	97	10.23	99.81	164	144	123	110	93	80
N79596_dh10b_8kb_11022015_0627_1_ch510_file59_strand.fast5_BaseCalled_2D.fasta.maf	ch510_file59	51.54	22	6071	+	6133	gi|170079663|ref|NC_010473.1|	1193865	6443	+	4686137	6628	5278	79.63	86.06	60	6.43	98.99	114	87	70	57	40	34
N79596_dh10b_8kb_11022015_0627_1_ch42_file38_strand.fast5_BaseCalled_2D.fasta.maf	ch42_file38	51.23	14	5864	+	5944	gi|170079663|ref|NC_010473.1|	2377258	6009	+	4686137	6266	5070	80.91	85.30	124	6.80	98.65	93	77	67	54	47	36
N79596_dh10b_8kb_11022015_0627_1_ch101_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch101_file16	51.98	159	4713	+	4885	gi|170079663|ref|NC_010473.1|	4002374	4760	+	4686137	4977	4120	82.78	84.34	65	7.86	96.48	84	74	62	60	56	44
N79596_dh10b_8kb_11022015_0627_1_ch360_file53_strand.fast5_BaseCalled_2D.fasta.maf	ch360_file53	45.97	0	3918	+	3968	gi|170079663|ref|NC_010473.1|	2562670	3943	+	4686137	4135	3490	84.40	87.95	106	8.95	98.74	73	64	49	39	33	25
N79596_dh10b_8kb_11022015_0627_1_ch285_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch285_file18	53.52	68	1762	+	1863	gi|170079663|ref|NC_010473.1|	3153106	1731	+	4686137	1856	1511	81.41	81.11	47	7.37	94.58	37	29	25	18	14	12
N79596_dh10b_8kb_11022015_0627_1_ch450_file35_strand.fast5_BaseCalled_2D.fasta.maf	ch450_file35	47.92	8	4430	+	4441	gi|170079663|ref|NC_010473.1|	3932456	4565	+	4686137	4688	4117	87.82	92.70	104	11.34	99.75	92	81	64	57	53	46
N79596_dh10b_8kb_11022015_0627_1_ch202_file199_strand.fast5_BaseCalled_2D.fasta.maf	ch202_file199	50.41	9	4552	+	4565	gi|170079663|ref|NC_010473.1|	4161714	4604	+	4686137	4785	4056	84.76	88.85	55	8.43	99.72	88	70	53	44	36	32
N79596_dh10b_8kb_11022015_0627_1_ch26_file131_strand.fast5_BaseCalled_2D.fasta.maf	ch26_file131	51.74	13	5724	+	5771	gi|170079663|ref|NC_010473.1|	3594474	5775	+	4686137	5993	5129	85.58	88.88	96	9.62	99.19	124	107	91	78	68	56
N79596_dh10b_8kb_11022015_0627_1_ch326_file112_strand.fast5_BaseCalled_2D.fasta.maf	ch326_file112	48.02	11	1601	+	1614	gi|170079663|ref|NC_010473.1|	1779628	1626	+	4686137	1707	1350	79.09	83.64	48	5.92	99.19	20	17	15	12	11	10
N79596_dh10b_8kb_11022015_0627_1_ch468_file28_strand.fast5_BaseCalled_2D.fasta.maf	ch468_file28	51.44	78	5321	+	5430	gi|170079663|ref|NC_010473.1|	3664190	5276	+	4686137	5635	4445	78.88	81.86	67	6.17	97.99	85	71	60	50	40	27
N79596_dh10b_8kb_11022015_0627_1_ch452_file7_strand.fast5_BaseCalled_2D.fasta.maf	ch452_file7	50.75	1	2049	+	2079	gi|170079663|ref|NC_010473.1|	1170188	2101	+	4686137	2169	1831	84.42	88.07	52	8.56	98.56	49	40	31	22	18	17
N79596_dh10b_8kb_11022015_0627_1_ch216_file111_strand.fast5_BaseCalled_2D.fasta.maf	ch216_file111	50.17	3	3242	+	3255	gi|170079663|ref|NC_010473.1|	471468	3190	+	4686137	3410	2681	78.62	82.37	99	6.35	99.60	45	36	30	26	18	15
N79596_dh10b_8kb_11022015_0627_1_ch155_file208_strand.fast5_BaseCalled_2D.fasta.maf	ch155_file208	49.65	128	8056	+	8207	gi|170079663|ref|NC_010473.1|	1487370	8181	+	4686137	8575	6860	80.00	83.59	66	6.48	98.16	131	116	95	78	63	52
N79596_dh10b_8kb_11022015_0627_1_ch139_file24_strand.fast5_BaseCalled_2D.fasta.maf	ch139_file24	46.16	15	1338	+	1354	gi|170079663|ref|NC_010473.1|	1499119	1356	+	4686137	1424	1158	81.32	85.52	36	6.69	98.82	24	18	14	13	9	5
N79596_dh10b_8kb_11022015_0627_1_ch214_file153_strand.fast5_BaseCalled_2D.fasta.maf	ch214_file153	53.45	9	2101	+	2146	gi|170079663|ref|NC_010473.1|	650594	2127	+	4686137	2207	1873	84.87	87.28	77	8.96	97.90	43	36	32	28	24	21
N79596_dh10b_8kb_11022015_0627_1_ch251_file113_strand.fast5_BaseCalled_2D.fasta.maf	ch251_file113	50.95	14	9556	+	9585	gi|170079663|ref|NC_010473.1|	2426442	9438	+	4686137	9998	8279	82.81	86.37	96	8.25	99.70	160	144	133	114	104	89
N79596_dh10b_8kb_11022015_0627_1_ch195_file0_strand.fast5_BaseCalled_2D.fasta.maf	ch195_file0	50.91	1	8052	+	8071	gi|170079663|ref|NC_010473.1|	3347898	8146	+	4686137	8476	7211	85.08	89.34	89	8.89	99.76	165	129	109	92	81	74
N79596_dh10b_8kb_11022015_0627_1_ch281_file8_strand.fast5_BaseCalled_2D.fasta.maf	ch281_file8	50.33	4	5756	+	5831	gi|170079663|ref|NC_010473.1|	932282	5749	+	4686137	6144	4852	78.97	83.21	62	6.17	98.71	93	68	53	42	26	21
N79596_dh10b_8kb_11022015_0627_1_ch154_file97_strand.fast5_BaseCalled_2D.fasta.maf	ch154_file97	51.30	216	4506	+	4754	gi|170079663|ref|NC_010473.1|	3572959	4553	+	4686137	4799	3827	79.75	80.50	49	6.52	94.78	79	65	55	40	33	26
N79596_dh10b_8kb_11022015_0627_1_ch493_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch493_file9	48.68	58	3783	+	3891	gi|170079663|ref|NC_010473.1|	1057380	3752	+	4686137	3987	3208	80.46	82.45	54	6.59	97.22	61	50	42	31	23	21
N79596_dh10b_8kb_11022015_0627_1_ch368_file80_strand.fast5_BaseCalled_2D.fasta.maf	ch368_file80	52.07	7	3101	+	3109	gi|170079663|ref|NC_010473.1|	2986480	3121	+	4686137	3250	2768	85.17	89.03	80	9.23	99.74	59	50	45	35	29	25
N79596_dh10b_8kb_11022015_0627_1_ch140_file26_strand.fast5_BaseCalled_2D.fasta.maf	ch140_file26	49.06	30	6061	+	6092	gi|170079663|ref|NC_010473.1|	3342641	6097	+	4686137	6373	5405	84.81	88.72	76	8.83	99.49	126	106	88	73	59	45
N79596_dh10b_8kb_11022015_0627_1_ch84_file103_strand.fast5_BaseCalled_2D.fasta.maf	ch84_file103	51.13	13	3644	+	3661	gi|170079663|ref|NC_010473.1|	3906534	3700	+	4686137	3861	3198	82.83	87.35	119	7.58	99.54	56	47	43	33	25	23
N79596_dh10b_8kb_11022015_0627_1_ch244_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch244_file5	50.75	6	10223	+	10239	gi|170079663|ref|NC_010473.1|	2998135	9900	+	4686137	10609	8969	84.54	87.60	103	9.23	99.84	189	175	152	140	119	103
N79596_dh10b_8kb_11022015_0627_1_ch243_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch243_file5	52.82	9	2246	+	2255	gi|170079663|ref|NC_010473.1|	1923006	2231	+	4686137	2342	2008	85.74	89.05	70	9.89	99.60	43	37	34	32	27	22
N79596_dh10b_8kb_11022015_0627_1_ch20_file2_strand.fast5_BaseCalled_2D.fasta.maf	ch20_file2	55.02	1	454	+	458	gi|170079663|ref|NC_010473.1|	1029716	468	+	4686137	483	419	86.75	91.48	56	11.32	99.13	10	9	7	5	3	3
N79596_dh10b_8kb_11022015_0627_1_ch281_file53_strand.fast5_BaseCalled_2D.fasta.maf	ch281_file53	52.98	0	4150	+	4190	gi|170079663|ref|NC_010473.1|	3303111	3971	+	4686137	4346	3422	78.74	81.67	40	5.96	99.05	66	54	41	28	20	15
N79596_dh10b_8kb_11022015_0627_1_ch486_file11_strand.fast5_BaseCalled_2D.fasta.maf	ch486_file11	55.85	18	4397	+	4417	gi|170079663|ref|NC_010473.1|	4613777	4481	+	4686137	4637	4007	86.41	90.72	112	9.89	99.55	83	77	71	61	49	42
N79596_dh10b_8kb_11022015_0627_1_ch199_file98_strand.fast5_BaseCalled_2D.fasta.maf	ch199_file98	49.44	4	1231	+	1242	gi|170079663|ref|NC_010473.1|	1153773	1229	+	4686137	1283	1104	86.05	88.89	42	9.36	99.11	29	27	22	18	15	14
N79596_dh10b_8kb_11022015_0627_1_ch253_file41_strand.fast5_BaseCalled_2D.fasta.maf	ch253_file41	52.91	145	3808	+	3965	gi|170079663|ref|NC_010473.1|	722850	3888	+	4686137	4056	3346	82.50	84.39	80	7.50	96.04	73	61	54	45	39	30
N79596_dh10b_8kb_11022015_0627_1_ch94_file204_strand.fast5_BaseCalled_2D.fasta.maf	ch94_file204	47.88	89	4470	+	4586	gi|170079663|ref|NC_010473.1|	594309	4670	+	4686137	4836	3871	80.05	84.41	54	6.66	97.47	80	66	44	36	27	22
N79596_dh10b_8kb_11022015_0627_1_ch374_file36_strand.fast5_BaseCalled_2D.fasta.maf	ch374_file36	47.34	8	1036	+	1073	gi|170079663|ref|NC_010473.1|	2585158	1051	+	4686137	1080	966	89.44	90.03	67	12.55	96.55	22	19	16	16	15	12
N79596_dh10b_8kb_11022015_0627_1_ch133_file64_strand.fast5_BaseCalled_2D.fasta.maf	ch133_file64	46.79	15	4694	+	4715	gi|170079663|ref|NC_010473.1|	3075369	5008	+	4686137	5160	4064	78.76	86.19	44	6.02	99.55	71	60	48	37	29	25
N79596_dh10b_8kb_11022015_0627_1_ch284_file64_strand.fast5_BaseCalled_2D.fasta.maf	ch284_file64	49.11	35	2154	+	2236	gi|170079663|ref|NC_010473.1|	3216631	2258	+	4686137	2335	1900	81.37	84.97	46	7.04	96.33	38	27	23	19	14	13
N79596_dh10b_8kb_11022015_0627_1_ch408_file15_strand.fast5_BaseCalled_2D.fasta.maf	ch408_file15	52.28	5	1806	+	1817	gi|170079663|ref|NC_010473.1|	2890709	1792	+	4686137	1878	1639	87.27	90.20	50	10.57	99.39	39	31	30	26	21	18
N79596_dh10b_8kb_11022015_0627_1_ch422_file26_strand.fast5_BaseCalled_2D.fasta.maf	ch422_file26	50.56	37	2182	+	2245	gi|170079663|ref|NC_010473.1|	3768236	2321	+	4686137	2385	1866	78.24	83.12	46	5.87	97.19	29	24	20	17	12	9
N79596_dh10b_8kb_11022015_0627_1_ch11_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch11_file1	48.55	6	817	+	863	gi|170079663|ref|NC_010473.1|	624983	840	+	4686137	879	678	77.13	78.56	45	5.47	94.67	13	6	6	6	4	1
N79596_dh10b_8kb_11022015_0627_1_ch294_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch294_file16	48.01	16	2563	+	2585	gi|170079663|ref|NC_010473.1|	1356262	2603	+	4686137	2675	2353	87.96	91.03	83	10.89	99.15	56	51	46	40	38	31
N79596_dh10b_8kb_11022015_0627_1_ch327_file6_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file6	50.20	48	1169	+	1233	gi|170079663|ref|NC_010473.1|	172192	1226	+	4686137	1254	1071	85.41	86.86	49	9.00	94.81	25	22	17	13	12	10
N79596_dh10b_8kb_11022015_0627_1_ch251_file28_strand.fast5_BaseCalled_2D.fasta.maf	ch251_file28	47.47	11	2945	+	2966	gi|170079663|ref|NC_010473.1|	2787570	2961	+	4686137	3101	2570	82.88	86.65	57	7.45	99.29	56	49	42	34	30	27
N79596_dh10b_8kb_11022015_0627_1_ch449_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch449_file1	54.53	4	465	+	530	gi|170079663|ref|NC_010473.1|	2677876	478	+	4686137	497	401	80.68	75.66	35	6.57	87.74	6	3	3	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch485_file39_strand.fast5_BaseCalled_2D.fasta.maf	ch485_file39	50.66	75	3472	+	3549	gi|170079663|ref|NC_010473.1|	2801908	3886	+	4686137	3972	3103	78.12	87.43	50	6.48	97.83	65	52	40	32	25	17
N79596_dh10b_8kb_11022015_0627_1_ch214_file76_strand.fast5_BaseCalled_2D.fasta.maf	ch214_file76	53.10	4	4928	+	4938	gi|170079663|ref|NC_010473.1|	4663708	4989	+	4686137	5181	4420	85.31	89.51	117	9.15	99.80	100	85	69	56	51	41
N79596_dh10b_8kb_11022015_0627_1_ch509_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch509_file5	47.44	1	4009	+	4018	gi|170079663|ref|NC_010473.1|	296126	4027	+	4686137	4189	3659	87.35	91.07	88	10.89	99.78	91	80	61	52	44	36
N79596_dh10b_8kb_11022015_0627_1_ch223_file50_strand.fast5_BaseCalled_2D.fasta.maf	ch223_file50	49.19	42	5292	+	5338	gi|170079663|ref|NC_010473.1|	115154	5460	+	4686137	5671	4527	79.83	84.81	73	6.50	99.14	92	74	63	50	40	35
N79596_dh10b_8kb_11022015_0627_1_ch20_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch20_file1	49.43	2	961	+	963	gi|170079663|ref|NC_010473.1|	625024	987	+	4686137	1022	864	84.54	89.72	54	8.73	99.79	22	18	15	14	13	10
N79596_dh10b_8kb_11022015_0627_1_ch466_file109_strand.fast5_BaseCalled_2D.fasta.maf	ch466_file109	49.33	16	6773	+	6830	gi|170079663|ref|NC_010473.1|	1781604	7300	+	4686137	7516	5972	79.46	87.44	55	6.67	99.17	124	100	83	67	54	46
N79596_dh10b_8kb_11022015_0627_1_ch456_file13_strand.fast5_BaseCalled_2D.fasta.maf	ch456_file13	50.42	4	4457	+	4494	gi|170079663|ref|NC_010473.1|	2586685	4467	+	4686137	4736	3782	79.86	84.16	66	6.34	99.18	72	56	46	39	34	30
N79596_dh10b_8kb_11022015_0627_1_ch208_file195_strand.fast5_BaseCalled_2D.fasta.maf	ch208_file195	53.16	11	4216	+	4244	gi|170079663|ref|NC_010473.1|	2205922	4410	+	4686137	4536	3757	82.83	88.52	98	7.50	99.34	82	70	57	43	37	33
N79596_dh10b_8kb_11022015_0627_1_ch302_file153_strand.fast5_BaseCalled_2D.fasta.maf	ch302_file153	50.05	16	4049	+	4090	gi|170079663|ref|NC_010473.1|	4060175	4221	+	4686137	4412	3478	78.83	85.04	55	5.87	99.00	61	45	38	26	18	13
N79596_dh10b_8kb_11022015_0627_1_ch214_file130_strand.fast5_BaseCalled_2D.fasta.maf	ch214_file130	51.59	8	6483	+	6579	gi|170079663|ref|NC_010473.1|	1164773	6657	+	4686137	6928	5586	80.63	84.91	62	6.63	98.54	104	87	71	62	46	33
N79596_dh10b_8kb_11022015_0627_1_ch110_file125_strand.fast5_BaseCalled_2D.fasta.maf	ch110_file125	48.57	15	1404	+	1466	gi|170079663|ref|NC_010473.1|	3423653	1447	+	4686137	1489	1250	83.95	85.27	107	8.39	95.77	24	22	16	12	9	7
N79596_dh10b_8kb_11022015_0627_1_ch351_file13_strand.fast5_BaseCalled_2D.fasta.maf	ch351_file13	52.92	21	7760	+	7793	gi|170079663|ref|NC_010473.1|	141349	7937	+	4686137	8274	6633	80.17	85.11	78	6.53	99.58	139	108	87	73	62	53
N79596_dh10b_8kb_11022015_0627_1_ch146_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch146_file1	47.33	20	3030	+	3074	gi|170079663|ref|NC_010473.1|	3015522	3141	+	4686137	3230	2733	84.61	88.91	57	8.87	98.57	60	53	49	43	37	29
N79596_dh10b_8kb_11022015_0627_1_ch136_file20_strand.fast5_BaseCalled_2D.fasta.maf	ch136_file20	52.26	7	4865	+	4883	gi|170079663|ref|NC_010473.1|	3040975	4668	+	4686137	5083	4015	78.99	82.22	45	5.92	99.63	71	63	50	41	31	27
N79596_dh10b_8kb_11022015_0627_1_ch83_file3_strand.fast5_BaseCalled_2D.fasta.maf	ch83_file3	48.26	9	7016	+	7033	gi|170079663|ref|NC_010473.1|	730139	7076	+	4686137	7354	6308	85.78	89.69	156	9.57	99.76	130	115	107	91	79	70
N79596_dh10b_8kb_11022015_0627_1_ch366_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch366_file1	52.97	50	2464	+	2524	gi|170079663|ref|NC_010473.1|	3295128	2420	+	4686137	2538	2235	88.06	88.55	118	11.64	97.62	49	40	36	28	25	21
N79596_dh10b_8kb_11022015_0627_1_ch75_file90_strand.fast5_BaseCalled_2D.fasta.maf	ch75_file90	50.19	18	7635	+	7659	gi|170079663|ref|NC_010473.1|	3799869	7645	+	4686137	8076	6580	81.48	85.91	67	7.06	99.69	131	111	92	75	62	52
N79596_dh10b_8kb_11022015_0627_1_ch456_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch456_file9	58.50	10	571	+	588	gi|170079663|ref|NC_010473.1|	4321776	569	+	4686137	592	506	85.47	86.05	57	9.92	97.11	12	11	10	8	7	7
N79596_dh10b_8kb_11022015_0627_1_ch1_file149_strand.fast5_BaseCalled_2D.fasta.maf	ch1_file149	47.49	19	2232	+	2251	gi|170079663|ref|NC_010473.1|	3379366	2216	+	4686137	2328	1983	85.18	88.09	91	9.10	99.16	49	40	34	28	20	18
N79596_dh10b_8kb_11022015_0627_1_ch162_file45_strand.fast5_BaseCalled_2D.fasta.maf	ch162_file45	51.13	13	6150	+	6167	gi|170079663|ref|NC_010473.1|	3786971	6142	+	4686137	6403	5555	86.76	90.08	85	10.19	99.72	137	111	98	79	68	56
N79596_dh10b_8kb_11022015_0627_1_ch160_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch160_file18	58.05	72	823	+	932	gi|170079663|ref|NC_010473.1|	463372	848	+	4686137	877	714	81.41	76.61	47	6.49	88.30	12	10	8	7	6	5
N79596_dh10b_8kb_11022015_0627_1_ch101_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch101_file9	51.18	26	8754	+	8782	gi|170079663|ref|NC_010473.1|	183818	8912	+	4686137	9260	7641	82.52	87.01	74	7.47	99.68	162	133	117	100	79	70
N79596_dh10b_8kb_11022015_0627_1_ch16_file11_strand.fast5_BaseCalled_2D.fasta.maf	ch16_file11	50.29	9	5299	+	5319	gi|170079663|ref|NC_010473.1|	3193662	5323	+	4686137	5692	4243	74.54	79.77	50	5.04	99.62	77	60	52	44	32	26
N79596_dh10b_8kb_11022015_0627_1_ch281_file0_strand.fast5_BaseCalled_2D.fasta.maf	ch281_file0	43.73	18	806	+	837	gi|170079663|ref|NC_010473.1|	3562269	810	+	4686137	863	677	78.45	80.88	24	5.79	96.30	9	7	7	3	1	0
N79596_dh10b_8kb_11022015_0627_1_ch140_file60_strand.fast5_BaseCalled_2D.fasta.maf	ch140_file60	54.28	54	1181	+	1238	gi|170079663|ref|NC_010473.1|	1571805	1209	+	4686137	1256	1031	82.09	83.28	41	7.16	95.40	23	17	14	13	12	11
N79596_dh10b_8kb_11022015_0627_1_ch276_file108_strand.fast5_BaseCalled_2D.fasta.maf	ch276_file108	52.23	16	3008	+	3029	gi|170079663|ref|NC_010473.1|	4299201	3002	+	4686137	3167	2637	83.26	87.06	84	8.02	99.31	53	46	39	30	28	25
N79596_dh10b_8kb_11022015_0627_1_ch184_file115_strand.fast5_BaseCalled_2D.fasta.maf	ch184_file115	53.29	22	7849	+	7884	gi|170079663|ref|NC_010473.1|	3448424	7918	+	4686137	8292	6980	84.18	88.53	67	8.64	99.56	163	130	108	88	78	68
N79596_dh10b_8kb_11022015_0627_1_ch223_file64_strand.fast5_BaseCalled_2D.fasta.maf	ch223_file64	47.60	2	2243	+	2250	gi|170079663|ref|NC_010473.1|	4214433	2168	+	4686137	2329	1942	83.38	86.31	66	8.30	99.69	40	33	30	23	20	16
N79596_dh10b_8kb_11022015_0627_1_ch134_file17_strand.fast5_BaseCalled_2D.fasta.maf	ch134_file17	54.03	1	8597	+	8617	gi|170079663|ref|NC_010473.1|	2933626	8373	+	4686137	8968	7317	81.59	84.91	60	7.28	99.77	159	122	108	86	67	59
N79596_dh10b_8kb_11022015_0627_1_ch360_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch360_file4	55.83	34	1799	+	1836	gi|170079663|ref|NC_010473.1|	3860121	1810	+	4686137	1878	1639	87.27	89.27	49	10.85	97.98	41	35	30	27	23	20
N79596_dh10b_8kb_11022015_0627_1_ch249_file88_strand.fast5_BaseCalled_2D.fasta.maf	ch249_file88	49.01	34	3648	+	3687	gi|170079663|ref|NC_010473.1|	2650979	3802	+	4686137	3902	3308	84.78	89.72	97	8.31	98.94	66	54	47	40	35	33
N79596_dh10b_8kb_11022015_0627_1_ch436_file14_strand.fast5_BaseCalled_2D.fasta.maf	ch436_file14	44.02	9	2643	+	2676	gi|170079663|ref|NC_010473.1|	3746751	2678	+	4686137	2800	2297	82.04	85.84	78	7.66	98.77	43	37	33	30	28	24
N79596_dh10b_8kb_11022015_0627_1_ch325_file2_strand.fast5_BaseCalled_2D.fasta.maf	ch325_file2	49.43	3	3223	+	3229	gi|170079663|ref|NC_010473.1|	4144907	3316	+	4686137	3454	2824	81.76	87.46	61	7.10	99.81	59	47	34	31	29	26
N79596_dh10b_8kb_11022015_0627_1_ch224_file104_strand.fast5_BaseCalled_2D.fasta.maf	ch224_file104	49.25	43	959	+	1003	gi|170079663|ref|NC_010473.1|	166209	938	+	4686137	994	851	85.61	84.85	70	9.25	95.61	21	20	16	11	10	8
N79596_dh10b_8kb_11022015_0627_1_ch412_file22_strand.fast5_BaseCalled_2D.fasta.maf	ch412_file22	51.79	16	1405	+	1427	gi|170079663|ref|NC_010473.1|	3639605	1477	+	4686137	1517	1251	82.47	87.67	53	7.67	98.46	24	22	21	17	14	13
N79596_dh10b_8kb_11022015_0627_1_ch25_file571_strand.fast5_BaseCalled_2D.fasta.maf	ch25_file571	48.83	11	1131	+	1153	gi|170079663|ref|NC_010473.1|	90505	1259	+	4686137	1304	930	71.32	80.66	35	4.41	98.09	13	8	8	5	3	2
N79596_dh10b_8kb_11022015_0627_1_ch434_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch434_file16	51.91	12	2100	+	2117	gi|170079663|ref|NC_010473.1|	2740041	2086	+	4686137	2186	1902	87.01	89.84	76	10.75	99.20	47	37	32	27	24	21
N79596_dh10b_8kb_11022015_0627_1_ch26_file113_strand.fast5_BaseCalled_2D.fasta.maf	ch26_file113	47.22	7	8621	+	8628	gi|170079663|ref|NC_010473.1|	2858946	8912	+	4686137	9320	7543	80.93	87.42	77	7.28	99.92	157	128	106	86	68	61
N79596_dh10b_8kb_11022015_0627_1_ch168_file20_strand.fast5_BaseCalled_2D.fasta.maf	ch168_file20	52.23	1	1133	+	1145	gi|170079663|ref|NC_010473.1|	37208	1220	+	4686137	1266	964	76.15	84.19	41	5.57	98.95	17	14	10	9	6	6
N79596_dh10b_8kb_11022015_0627_1_ch53_file17_strand.fast5_BaseCalled_2D.fasta.maf	ch53_file17	52.72	24	7895	+	7928	gi|170079663|ref|NC_010473.1|	4657046	7713	+	4686137	8211	6892	83.94	86.93	81	8.82	99.58	144	122	108	96	82	71
N79596_dh10b_8kb_11022015_0627_1_ch84_file10_strand.fast5_BaseCalled_2D.fasta.maf	ch84_file10	51.20	2	1710	+	1748	gi|170079663|ref|NC_010473.1|	4501766	1788	+	4686137	1870	1441	77.06	82.44	37	5.44	97.83	24	21	16	15	13	9
N79596_dh10b_8kb_11022015_0627_1_ch327_file62_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file62	51.85	37	240	+	297	gi|170079663|ref|NC_010473.1|	2218418	246	+	4686137	250	223	89.20	75.08	56	12.39	80.81	4	4	4	3	3	3
N79596_dh10b_8kb_11022015_0627_1_ch195_file128_strand.fast5_BaseCalled_2D.fasta.maf	ch195_file128	53.15	14	4054	+	4079	gi|170079663|ref|NC_010473.1|	2779172	4199	+	4686137	4369	3529	80.77	86.52	82	7.06	99.39	69	57	50	46	37	31
N79596_dh10b_8kb_11022015_0627_1_ch474_file49_strand.fast5_BaseCalled_2D.fasta.maf	ch474_file49	51.97	47	4432	+	4487	gi|170079663|ref|NC_010473.1|	4583900	4363	+	4686137	4638	3758	81.03	83.75	63	6.70	98.77	72	62	51	38	32	25
N79596_dh10b_8kb_11022015_0627_1_ch327_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file4	52.27	10	4079	+	4098	gi|170079663|ref|NC_010473.1|	4003410	3982	+	4686137	4206	3676	87.40	89.70	99	11.71	99.54	86	74	67	59	50	43
N79596_dh10b_8kb_11022015_0627_1_ch254_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch254_file1	53.02	34	932	+	977	gi|170079663|ref|NC_010473.1|	3855504	978	+	4686137	1005	859	85.47	87.92	69	9.24	95.39	21	18	15	12	10	8
N79596_dh10b_8kb_11022015_0627_1_ch488_file38_strand.fast5_BaseCalled_2D.fasta.maf	ch488_file38	51.46	10	1736	+	1848	gi|170079663|ref|NC_010473.1|	2761392	1840	+	4686137	1907	1508	79.08	81.60	40	6.39	93.94	31	25	24	19	13	11
N79596_dh10b_8kb_11022015_0627_1_ch286_file2_strand.fast5_BaseCalled_2D.fasta.maf	ch286_file2	53.16	1	1578	+	1580	gi|170079663|ref|NC_010473.1|	4023784	1502	+	4686137	1624	1335	82.20	84.49	58	7.95	99.87	30	21	13	10	8	7
N79596_dh10b_8kb_11022015_0627_1_ch208_file15_strand.fast5_BaseCalled_2D.fasta.maf	ch208_file15	46.07	4	1369	+	1387	gi|170079663|ref|NC_010473.1|	1843474	1411	+	4686137	1478	1192	80.65	85.94	36	6.34	98.70	19	17	9	9	6	4
N79596_dh10b_8kb_11022015_0627_1_ch281_file60_strand.fast5_BaseCalled_2D.fasta.maf	ch281_file60	51.28	6	5100	+	5121	gi|170079663|ref|NC_010473.1|	2427406	4911	+	4686137	5340	4180	78.28	81.62	44	5.84	99.59	74	56	49	38	29	21
N79596_dh10b_8kb_11022015_0627_1_ch149_file12_strand.fast5_BaseCalled_2D.fasta.maf	ch149_file12	51.46	2	6151	+	6249	gi|170079663|ref|NC_010473.1|	660271	6151	+	4686137	6486	5245	80.87	83.93	68	6.91	98.43	107	79	70	56	45	37
N79596_dh10b_8kb_11022015_0627_1_ch61_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch61_file18	54.53	1	4007	+	4025	gi|170079663|ref|NC_010473.1|	1450276	3839	+	4686137	4164	3327	79.90	82.66	65	7.06	99.55	64	58	53	46	40	35
N79596_dh10b_8kb_11022015_0627_1_ch248_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch248_file16	49.26	2	5858	+	5865	gi|170079663|ref|NC_010473.1|	4268578	5882	+	4686137	6118	5261	85.99	89.70	80	9.41	99.88	118	99	84	74	60	46
